"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_5546555474665";"39";39142;1;0;0;2
"id_5546555474667";"36";36021;1;1;802,9;1
"id_5546555474661";"44";44010;1;0;0;2
"id_5528555472888";"11";11042;1;2;837,4;1
"id_5528555472881";"32";32051;1;1;705,5;1
"id_5528555472883";"12";12027;1;1;883,1;1
"id_5528555472895";"13";13040;1;1;807,95;1
"id_5528555472894";"15";15140;1;1;857,55;1
"id_5528555472890";"17";17032;1;3;634,2;1
"id_5528555472875";"29";29055;1;2;716,8;1
"id_5528555472818";"41";41071;1;1;683,4;1
"id_5528555472811";"30";30035;1;1;761,55;1
"id_5528555472816";"43";43039;1;1;856,05;1
"id_5528555472842";"44";44026;1;2;763,7;1
"id_5528555472823";"36";36001;1;1;765,15;1
"id_5528555472831";"38";38003;1;1;711;1
"id_5528555472808";"21";21030;1;2;573,95;1
"id_5528555472809";"46";46110;1;1;584,5;1
"id_5528555472801";"11";11042;2;1;788;4
"id_5528555472803";"36";36009;1;0;0;10
"id_5528555472806";"56";56525;1;4;693,4;1
"id_5528555472869";"56";56718;1;1;572,3;1
"id_5528555472865";"39";39104;1;1;636,75;1
"id_5528555472866";"12";12097;1;1;768,4;1
"id_5529555472991";"14";14103;1;1;709,5;1
"id_5529555472992";"13";13101;1;1;635;1
"id_5529555472958";"18";18070;1;1;683,2;1
"id_5529555472977";"38";38080;1;11;704;1
"id_5529555472973";"12";12038;1;10;780,4;1
"id_5529555472919";"37";37046;1;1;671,7;1
"id_5529555472916";"12";12039;1;1;934,25;1
"id_5529555472948";"52";52070;1;1;633,95;1
"id_5529555472941";"16";16035;1;1;737,2;1
"id_5529555472943";"41";41082;1;3;620,1;1
"id_5529555472940";"37";37047;1;1;555,5;1
"id_5529555472927";"11";11032;1;1;717,55;1
"id_5529555472924";"36";36002;1;2;745,6;1
"id_5529555472926";"49";49211;1;3;697,3;1
"id_5529555472935";"41";41027;1;3;579,6;1
"id_5529555472937";"25";25065;1;1;605,1;1
"id_5529555472934";"15";15184;1;1;898,3;1
"id_5529555472930";"50";50231;1;1;603,2;1
"id_5529555472906";"46";46502;1;6;659,1;1
"id_5529555472969";"29";29029;1;1;804,8;1
"id_5529555472964";"13";13068;1;2;715,9;1
"id_5529555472963";"29";29012;1;1;786,25;1
"id_5525555472581";"56";56207;1;5;627,1;1
"id_5525555472582";"16";16001;1;4;783,2;1
"id_5525555472597";"30";30026;1;3;934,55;1
"id_5525555472592";"12";12046;1;8;828,2;1
"id_5525555472555";"11";11086;2;5;783,55;4
"id_5525555472554";"18";18067;1;3;583,5;1
"id_5525555472573";"19";19052;1;3;740,9;1
"id_5525555472518";"14";14106;2;3;700,15;4
"id_5525555472511";"37";37020;1;1;705,1;1
"id_5525555472513";"26";26084;1;2;670,9;1
"id_5525555472510";"56";56216;1;1;628,4;1
"id_5525555472516";"34";34023;1;4;814,3;1
"id_5525555472548";"41";41129;1;1;619,5;1
"id_5525555472545";"14";14082;1;2;719,6;1
"id_5525555472544";"43";43039;1;0;0;9
"id_5525555472540";"19";19017;1;3;557,9;1
"id_5525555472528";"12";12004;1;1;884,45;1
"id_5525555472525";"49";49313;1;1;654,7;1
"id_5525555472521";"36";36021;1;3;852,4;1
"id_5525555472537";"14";14005;2;1;693,95;4
"id_5525555472536";"36";36066;1;1;662,5;1
"id_5525555472505";"21";21046;1;0;0;2
"id_5525555472560";"27";27028;1;1;709,9;1
"id_5525555472566";"23";23056;1;4;532,7;1
"id_5527555472789";"41";41204;1;1;600,45;1
"id_5527555472782";"29";29028;1;1;672,7;1
"id_5527555472786";"38";38323;1;1;799,55;1
"id_5527555472798";"41";41201;1;1;665,3;1
"id_5527555472799";"41";41165;1;1;521,2;1
"id_5527555472797";"45";45006;1;4;607,2;1
"id_5527555472792";"16";16035;1;3;753,6;1
"id_5527555472758";"36";36079;1;3;588,6;1
"id_5527555472759";"18";18065;1;4;562,95;1
"id_5527555472755";"43";43013;1;1;837,55;1
"id_5527555472757";"19";19022;1;2;433,7;1
"id_5527555472754";"27";27021;1;1;662,1;1
"id_5527555472756";"16";16011;1;9;703,7;1
"id_5527555472779";"56";56128;1;5;736,3;1
"id_5527555472774";"19";19017;1;5;551,1;1
"id_5527555472772";"12";12022;1;1;790,6;1
"id_5527555472770";"38";38338;1;3;571,8;1
"id_5527555472719";"19";19046;1;1;680,1;1
"id_5527555472717";"18";18046;1;1;768,95;1
"id_5527555472711";"56";56318;1;2;773;1
"id_5527555472714";"46";46306;1;8;611,4;1
"id_5527555472713";"37";37048;1;2;521,9;8
"id_5527555472710";"35";35040;1;1;813,6;1
"id_5527555472741";"11";11055;1;2;868,8;1
"id_5527555472726";"14";14005;1;1;780,6;1
"id_5527555472739";"20";20011;1;1;635,3;1
"id_5527555472705";"56";56518;1;1;827,4;1
"id_5527555472769";"51";51252;1;1;742,35;1
"id_5527555472761";"56";56516;1;1;767,2;1
"id_5527555472762";"16";16107;1;2;643,05;1
"id_5521555472196";"36";36016;1;1;664,5;1
"id_5521555472154";"12";12061;1;1;808,3;1
"id_5521555472179";"11";11042;1;2;845,85;1
"id_5521555472176";"49";49311;1;2;628,7;1
"id_5521555472111";"56";56124;1;2;583,5;1
"id_5521555472148";"50";50924;1;1;606,4;1
"id_5521555472149";"41";41000;1;2;753;1
"id_5521555472141";"50";50129;1;2;749,7;1
"id_5521555472140";"11";11042;1;2;867,4;1
"id_5521555472138";"46";46103;1;1;527,25;1
"id_5521555472133";"14";14081;1;1;719,1;1
"id_5521555472130";"56";56510;1;5;660,3;1
"id_5521555472136";"13";13023;1;1;841,2;1
"id_5521555472169";"41";41129;1;4;600,7;2
"id_5521555472167";"41";41127;1;1;717,15;1
"id_5524555472485";"46";46301;1;1;516,2;1
"id_5524555472481";"35";35052;1;1;633,45;1
"id_5524555472484";"46";46403;1;1;672,6;1
"id_5524555472491";"22";22095;1;1;656,6;1
"id_5524555472453";"12";12028;1;2;838,65;1
"id_5524555472418";"47";47001;1;0;0;10
"id_5524555472412";"18";18068;1;1;657,65;1
"id_5524555472416";"16";16055;1;1;697,6;1
"id_5524555472445";"39";39131;1;1;784,2;1
"id_5524555472447";"43";43005;1;4;761,4;1
"id_5524555472444";"56";56310;1;1;533,7;1
"id_5524555472440";"15";15300;1;3;865,4;1
"id_5524555472425";"25";25028;1;1;680,4;1
"id_5524555472435";"24";24003;1;1;737,5;1
"id_5524555472434";"30";30064;1;1;747,4;1
"id_5524555472430";"41";41021;1;2;634,7;1
"id_5524555472404";"45";45009;1;2;681,05;1
"id_5524555472400";"51";51173;1;3;657,05;1
"id_5524555472465";"15";15270;1;3;849,2;1
"id_5524555472464";"42";42001;1;3;844,6;1
"id_5524555472460";"14";14002;1;1;791,95;1
"id_5522555472291";"27";27003;1;1;623,05;1
"id_5522555472294";"16";16060;1;3;820,2;1
"id_5522555472257";"30";30094;1;1;760,4;1
"id_5522555472254";"15";15300;1;4;828,45;1
"id_5522555472253";"16";16107;1;2;667,85;1
"id_5522555472256";"56";56224;1;5;591,35;1
"id_5522555472278";"12";12038;1;1;716;1
"id_5522555472219";"12";12042;1;1;661;1
"id_5522555472213";"41";41138;1;1;660;1
"id_5522555472247";"12";12014;1;1;910,5;1
"id_5522555472241";"15";15170;1;1;923,7;1
"id_5522555472244";"25";25017;1;2;659,1;1
"id_5522555472243";"29";29026;1;1;699,1;1
"id_5522555472228";"30";30012;1;1;683,4;1
"id_5522555472222";"18";18092;1;1;787,95;1
"id_5522555472230";"49";49222;1;2;672,4;1
"id_5522555472205";"55";55054;1;1;585,6;1
"id_5522555472267";"12";12039;1;1;953,75;1
"id_5522555472262";"37";37066;1;1;669,9;1
"id_5522555472263";"42";42002;1;2;877,05;1
"id_5523555472388";"43";43040;1;1;930,95;1
"id_5523555472385";"51";51130;1;3;640,6;1
"id_5523555472381";"15";15161;1;3;760,55;1
"id_5523555472384";"41";41165;1;1;568;1
"id_5523555472383";"13";13031;1;1;696,5;1
"id_5523555472398";"17";17815;1;1;625,2;1
"id_5523555472397";"13";13023;1;1;802,1;1
"id_5523555472392";"34";34060;1;2;833,95;1
"id_5523555472355";"44";44014;1;2;750,55;1
"id_5523555472352";"24";24087;1;1;630,8;1
"id_5523555472350";"12";12005;1;3;718,45;1
"id_5523555472356";"47";47201;4;2;635,75;11
"id_5523555472375";"15";15141;1;1;759,15;1
"id_5523555472319";"11";11001;1;1;774,6;1
"id_5523555472310";"36";36053;1;1;564,6;1
"id_5523555472316";"55";55040;1;3;674,4;1
"id_5523555472348";"16";16060;1;3;812,55;1
"id_5523555472341";"44";44009;1;4;630,2;1
"id_5523555472344";"40";40002;1;3;509,6;1
"id_5523555472342";"11";11063;1;4;699,7;1
"id_5523555472325";"45";45024;1;3;706,6;1
"id_5523555472321";"15";15312;1;1;846,3;1
"id_5523555472322";"16";16098;1;8;771,3;1
"id_5523555472323";"35";35020;1;1;718,3;1
"id_5523555472320";"13";13087;1;6;839,25;1
"id_5523555472332";"36";36067;1;1;701;1
"id_5523555472301";"16";16066;1;1;804,6;1
"id_5523555472304";"27";27043;1;2;558,6;1
"id_5523555472300";"39";39124;1;0;0;9
"id_5523555472367";"16";16051;1;1;772,5;1
"id_5520555472085";"50";50833;1;2;667,85;1
"id_5520555472094";"49";49201;1;3;692,85;1
"id_5520555472058";"39";39132;1;6;679,4;1
"id_5520555472051";"35";35078;1;1;749,6;1
"id_5520555472071";"12";12011;1;1;793,45;1
"id_5520555472073";"51";51240;1;2;709,6;1
"id_5520555472019";"38";38338;1;1;621,9;1
"id_5520555472014";"30";30095;1;1;764,5;1
"id_5520555472012";"41";41076;1;1;797,1;1
"id_5520555472013";"25";25019;1;1;712,05;1
"id_5520555472049";"47";47461;1;1;652,7;1
"id_5520555472044";"36";36030;1;2;740,95;1
"id_5520555472040";"50";50810;1;3;567,7;1
"id_5520555472024";"13";13009;1;1;715,4;1
"id_5520555472034";"12";12021;1;1;895,1;1
"id_5520555472036";"30";30073;1;1;699,05;1
"id_5520555472008";"14";14005;1;1;931,35;1
"id_5520555472007";"41";41027;1;1;654,8;1
"id_5520555472062";"51";51184;1;3;551,6;1
"id_5520555472063";"55";55050;1;1;605,65;1
"id_5526555472687";"38";38003;1;1;788,5;1
"id_5526555472684";"19";19045;1;2;777,5;1
"id_5526555472695";"36";36002;1;1;636,95;1
"id_5526555472697";"13";13066;1;1;867,9;1
"id_5526555472691";"11";11068;1;1;750,7;1
"id_5526555472651";"15";15180;1;1;934,5;1
"id_5526555472677";"25";25037;1;2;699,65;1
"id_5526555472673";"11";11086;1;1;815,95;1
"id_5526555472676";"38";38327;1;1;570,9;1
"id_5526555472619";"15";15360;1;2;875,95;1
"id_5526555472612";"46";46401;1;3;640,8;1
"id_5526555472616";"18";18056;1;1;684,75;1
"id_5526555472649";"13";13071;1;1;707;1
"id_5526555472625";"15";15101;1;1;832,85;1
"id_5526555472622";"38";38325;1;3;715,25;1
"id_5526555472635";"49";49119;1;2;544,9;1
"id_5526555472634";"33";33035;1;1;673,15;1
"id_5526555472605";"11";11083;2;1;916,5;4
"id_5526555472607";"18";18093;1;1;783,75;1
"id_5526555472604";"12";12027;1;3;873,35;1
"id_5526555472602";"50";50923;1;1;655,3;1
"id_5526555472669";"11";11078;1;1;876,35;1
"id_5526555472661";"39";39408;1;1;827,05;1
"id_5526555472664";"35";35057;1;1;777,4;1
"id_5526555472660";"49";49201;1;6;682,5;1
"id_5538555473884";"17";17000;1;1;747,85;1
"id_5538555473886";"43";43016;1;2;726,05;1
"id_5538555473899";"12";12027;1;2;901,15;1
"id_5538555473891";"41";41088;1;1;783,8;1
"id_5538555473893";"35";35087;1;1;784,3;1
"id_5538555473853";"15";15311;2;3;787,85;4
"id_5538555473875";"40";40073;1;3;742,9;1
"id_5538555473874";"49";49301;1;3;749,4;1
"id_5538555473870";"41";41102;1;1;685,3;1
"id_5538555473818";"20";20050;1;1;654,85;1
"id_5538555473814";"41";41197;1;1;564,9;1
"id_5538555473812";"11";11055;1;1;948,75;1
"id_5538555473813";"45";45009;1;5;787,85;1
"id_5538555473844";"40";40043;1;1;748,9;1
"id_5538555473843";"20";20061;1;3;621,6;1
"id_5538555473829";"37";37068;1;1;865,6;1
"id_5538555473824";"41";41026;1;1;546,2;1
"id_5538555473839";"47";47305;1;1;767,5;1
"id_5538555473837";"12";12060;1;1;769;1
"id_5538555473831";"43";43012;1;1;792,55;1
"id_5538555473832";"27";27003;1;2;649,3;1
"id_5538555473830";"12";12046;1;1;840,9;1
"id_5538555473808";"36";36082;1;4;788,35;1
"id_5538555473809";"50";50805;1;1;625,9;1
"id_5538555473805";"17";17005;1;2;725,85;1
"id_5538555473803";"36";36079;1;1;835,4;1
"id_5538555473800";"34";34055;1;1;787,1;1
"id_5538555473866";"41";41032;1;3;661,1;1
"id_5539555473981";"25";25064;1;1;808,15;1
"id_5539555473982";"12";12028;1;2;839,6;1
"id_5539555473997";"38";38175;1;2;736,15;1
"id_5539555473958";"50";50106;1;5;653,75;1
"id_5539555473972";"41";41165;1;1;626;1
"id_5539555473918";"35";35057;1;5;741,2;1
"id_5539555473917";"32";32034;1;1;683,8;1
"id_5539555473913";"49";49006;1;2;750,1;1
"id_5539555473949";"24";24094;1;1;591,5;1
"id_5539555473945";"44";44008;1;4;793,5;1
"id_5539555473942";"50";50130;1;1;659;1
"id_5539555473929";"11";11063;1;10;730,8;1
"id_5539555473931";"11";11086;1;9;818,9;1
"id_5539555473968";"15";15300;1;2;816,6;1
"id_5539555473965";"56";56624;1;1;635,2;1
"id_5539555473964";"30";30013;1;1;755,1;1
"id_5539555473966";"44";44001;1;2;790,9;1
"id_5535555473585";"29";29028;1;2;781,6;1
"id_5535555473581";"37";37040;1;1;666,6;1
"id_5535555473598";"42";42001;1;1;897,2;1
"id_5535555473591";"27";27063;1;1;693,2;1
"id_5535555473594";"12";12038;1;1;728;1
"id_5535555473593";"50";50928;1;2;715;1
"id_5535555473558";"56";56618;1;2;716,6;1
"id_5535555473552";"11";11055;1;2;865,7;1
"id_5535555473556";"56";56216;1;3;646,8;1
"id_5535555473575";"55";55052;1;3;573;1
"id_5535555473577";"32";32011;1;1;713,05;1
"id_5535555473574";"47";47462;1;2;571,5;1
"id_5535555473576";"45";45020;1;0;0;8
"id_5535555473519";"50";50805;1;1;635,5;1
"id_5535555473513";"17";17088;1;1;667,5;1
"id_5535555473524";"16";16050;1;1;794,8;1
"id_5535555473538";"53";53304;1;4;550,05;1
"id_5535555473537";"38";38005;1;3;826,65;1
"id_5535555473534";"43";43013;1;5;827,85;1
"id_5535555473532";"16";16030;1;1;774,3;1
"id_5535555473505";"41";41048;1;1;683,45;1
"id_5535555473567";"16";16035;1;3;757,2;1
"id_5535555473563";"20";20061;1;2;602,5;1
"id_5535555473560";"49";49334;1;2;894,2;1
"id_5537555473798";"42";42002;4;2;780,25;11
"id_5537555473797";"55";55061;1;1;576,2;1
"id_5537555473791";"13";13025;1;3;706,55;1
"id_5537555473758";"38";38004;1;2;815;1
"id_5537555473755";"40";40080;1;3;737,45;1
"id_5537555473754";"56";56318;1;2;611,6;1
"id_5537555473752";"12";12033;1;1;847,85;1
"id_5537555473753";"49";49218;1;1;638,2;1
"id_5537555473771";"17";17052;1;1;821,3;1
"id_5537555473717";"16";16103;1;1;734,2;1
"id_5537555473747";"13";13069;1;1;725,1;1
"id_5537555473744";"26";26084;1;2;676,3;1
"id_5537555473746";"37";37092;1;1;721,4;1
"id_5537555473737";"41";41032;1;2;533;1
"id_5537555473734";"17";17065;1;1;767,7;1
"id_5537555473730";"21";21030;1;1;593,05;1
"id_5537555473736";"41";41026;1;2;800,3;1
"id_5537555473709";"50";50131;1;1;668,9;1
"id_5537555473704";"14";14091;1;3;582;1
"id_5537555473703";"50";50233;1;1;609,2;1
"id_5537555473706";"19";19060;1;1;623,1;1
"id_5537555473762";"34";34018;1;1;674,4;1
"id_5537555473763";"41";41046;1;1;656,25;1
"id_5537555473760";"34";34041;3;1;977,086;6
"id_5531555473188";"12";12039;1;1;973,2;1
"id_5531555473199";"34";34007;1;2;722;1
"id_5531555473194";"38";38175;1;1;734,3;1
"id_5531555473192";"39";39124;1;0;0;8
"id_5531555473193";"41";41009;1;2;781,6;1
"id_5531555473155";"15";15140;1;1;762,95;1
"id_5531555473153";"38";38173;1;9;776,75;1
"id_5531555473156";"29";29076;1;1;785,4;1
"id_5531555473179";"50";50133;1;3;553,1;1
"id_5531555473174";"41";41213;1;2;885,1;1
"id_5531555473176";"19";19045;1;1;750,7;1
"id_5531555473111";"16";16004;4;3;767,35;11
"id_5531555473113";"56";56324;1;1;623,3;1
"id_5531555473110";"13";13024;1;1;800,7;1
"id_5531555473148";"56";56518;1;2;704,1;1
"id_5531555473147";"14";14063;1;2;792,05;1
"id_5531555473142";"51";51101;1;5;634,3;1
"id_5531555473140";"49";49321;4;4;643,05;11
"id_5531555473125";"18";18083;3;1;927,438;6
"id_5531555473123";"38";38015;1;1;723,6;1
"id_5531555473138";"13";13052;1;1;603,3;1
"id_5531555473137";"46";46502;1;7;635,5;1
"id_5531555473134";"42";42001;1;1;777,2;1
"id_5531555473132";"13";13060;1;1;852,3;1
"id_5531555473130";"37";37098;1;1;812,55;1
"id_5531555473102";"53";53107;1;3;836,6;1
"id_5531555473168";"49";49013;1;6;601,1;1
"id_5531555473169";"41";41019;1;2;668,75;1
"id_5531555473161";"44";44013;1;1;542,4;1
"id_5531555473160";"14";14093;1;1;643,7;1
"id_5534555473488";"41";41041;1;2;712,85;1
"id_5534555473482";"53";53102;1;1;742,55;1
"id_5534555473483";"12";12052;1;1;829,4;1
"id_5534555473480";"12";12042;1;1;773,1;1
"id_5534555473493";"17";17082;1;1;781,9;1
"id_5534555473496";"55";55065;1;1;673,9;1
"id_5534555473471";"15";15181;1;1;661,25;1
"id_5534555473443";"13";13071;1;1;772,45;1
"id_5534555473436";"36";36029;1;1;620,8;1
"id_5534555473402";"37";37029;1;1;751,8;1
"id_5534555473400";"19";19041;1;2;780,55;1
"id_5534555473406";"23";23082;1;2;559;1
"id_5534555473469";"55";55043;1;2;653,1;1
"id_5532555473287";"12";12014;1;1;945,3;1
"id_5532555473284";"30";30092;1;2;654,95;1
"id_5532555473282";"20";20076;1;1;655,4;1
"id_5532555473283";"26";26094;1;1;727;1
"id_5532555473298";"55";55027;1;2;594,9;1
"id_5532555473299";"21";21033;1;7;676,4;1
"id_5532555473291";"56";56318;1;1;640,5;1
"id_5532555473296";"56";56627;1;2;664,9;1
"id_5532555473259";"41";41165;1;2;530,1;1
"id_5532555473255";"11";11042;1;1;837,6;1
"id_5532555473252";"15";15485;1;0;0;2
"id_5532555473256";"30";30076;1;1;837,6;1
"id_5532555473278";"11";11042;2;1;830,25;4
"id_5532555473275";"17";17008;1;1;701,7;1
"id_5532555473276";"46";46305;1;5;613,5;1
"id_5532555473214";"13";13079;1;2;565,9;1
"id_5532555473242";"41";41165;1;1;639,6;1
"id_5532555473225";"22";22075;1;1;647,85;1
"id_5532555473224";"13";13081;1;1;866,5;1
"id_5532555473230";"11";11001;1;2;780,3;1
"id_5532555473208";"13";13025;1;1;759,8;1
"id_5532555473207";"36";36009;1;1;756,55;1
"id_5532555473204";"17";17008;1;1;663,9;1
"id_5532555473200";"15";15440;1;1;589;1
"id_5533555473387";"50";50230;1;2;479,15;1
"id_5533555473382";"47";47101;1;1;742,4;1
"id_5533555473383";"39";39423;1;1;679,1;1
"id_5533555473380";"21";21069;1;5;654,45;1
"id_5533555473398";"19";19004;1;1;678,15;1
"id_5533555473394";"44";44037;1;1;693,15;1
"id_5533555473357";"41";41104;1;1;724,8;1
"id_5533555473354";"43";43019;1;1;722,1;1
"id_5533555473371";"58";58166;1;3;625,3;1
"id_5533555473312";"43";43007;1;4;744,55;1
"id_5533555473310";"42";42001;1;2;830,3;1
"id_5533555473348";"12";12032;1;1;920,3;1
"id_5533555473342";"45";45046;1;1;586,65;1
"id_5533555473340";"50";50130;1;3;727,95;1
"id_5533555473325";"11";11032;1;1;886,25;1
"id_5533555473324";"13";13046;1;1;930,4;1
"id_5533555473326";"55";55011;1;1;715,6;1
"id_5533555473333";"52";52505;1;2;490,1;1
"id_5533555473336";"17";17054;1;1;653,5;1
"id_5533555473309";"46";46401;1;3;642,7;1
"id_5533555473305";"47";47301;2;1;704;4
"id_5533555473307";"49";49106;1;1;569,35;1
"id_5533555473369";"30";30013;1;1;744,9;1
"id_5533555473365";"14";14008;1;3;679,5;1
"id_5533555473364";"41";41165;1;1;811,9;1
"id_5530555473089";"38";38032;1;2;728,55;1
"id_5530555473087";"50";50102;1;1;582,8;1
"id_5530555473083";"25";25024;1;0;0;10
"id_5530555473099";"12";12056;1;4;882,75;1
"id_5530555473072";"11";11078;1;1;851,7;1
"id_5530555473015";"11";11068;1;1;731,95;1
"id_5530555473010";"50";50233;1;1;635,15;1
"id_5530555473047";"36";36030;1;2;809,65;1
"id_5530555473041";"56";56618;1;1;672,9;1
"id_5530555473029";"19";19068;1;6;617,95;1
"id_5530555473023";"25";25006;1;1;844,95;1
"id_5530555473026";"43";43024;1;1;777,1;1
"id_5530555473038";"15";15441;1;1;836,65;1
"id_5530555473037";"36";36001;1;2;787,25;1
"id_5530555473032";"14";14001;1;1;727,9;1
"id_5530555473008";"42";42103;1;1;952,4;1
"id_5530555473001";"15";15171;1;3;804,15;1
"id_5530555473004";"11";11045;1;1;870,4;1
"id_5530555473003";"58";58020;1;0;0;2
"id_5530555473006";"12";12028;1;2;833,7;1
"id_5530555473069";"32";32002;1;1;640;1
"id_5530555473060";"53";53109;1;6;736,25;1
"id_5536555473688";"29";29026;1;2;737;1
"id_5536555473681";"37";37014;1;1;685,4;1
"id_5536555473684";"44";44026;1;0;0;2
"id_5536555473697";"13";13055;1;1;782,8;1
"id_5536555473690";"11";11087;1;1;805,6;1
"id_5536555473659";"17";17054;1;2;600,45;1
"id_5536555473651";"49";49211;1;3;674,4;1
"id_5536555473650";"37";37040;1;1;741,7;1
"id_5536555473675";"41";41046;1;3;616,2;1
"id_5536555473672";"36";36053;1;2;660,7;1
"id_5536555473673";"11";11045;1;2;862,9;1
"id_5536555473649";"13";13009;1;2;627,85;1
"id_5536555473643";"51";51210;1;2;658,35;1
"id_5536555473640";"47";47401;1;2;651,05;1
"id_5536555473646";"18";18063;3;1;917,594;6
"id_5536555473629";"56";56519;1;3;669,9;1
"id_5536555473621";"11";11040;1;1;822,6;1
"id_5536555473624";"14";14064;3;2;889,844;6
"id_5536555473638";"12";12026;1;1;745,75;1
"id_5536555473630";"16";16043;1;3;678,3;1
"id_5536555473608";"32";32164;1;1;645,9;1
"id_5536555473605";"15";15141;1;1;824;1
"id_5536555473604";"11";11070;1;1;926,55;1
"id_5536555473602";"13";13080;1;1;839,45;1
"id_5536555473669";"56";56618;1;5;627,7;1
"id_5536555473664";"55";55120;1;6;609,6;1
"id_5536555473660";"13";13041;1;1;678,9;10
"id_5536555473666";"12";12050;1;1;741,6;1
"id_5508555470888";"36";36002;1;3;733,75;1
"id_5508555470885";"41";41126;1;1;646,6;1
"id_5508555470895";"35";35084;1;1;612,6;1
"id_5508555470891";"55";55010;1;1;619,7;1
"id_5508555470852";"29";29027;1;2;759,05;1
"id_5508555470850";"16";16035;1;2;778,1;1
"id_5508555470879";"14";14002;1;1;789,55;1
"id_5508555470875";"18";18083;1;1;760,6;1
"id_5508555470872";"30";30023;3;3;1006,116;6
"id_5508555470873";"18";18062;1;1;783,7;1
"id_5508555470870";"55";55101;1;2;570,6;1
"id_5508555470876";"50";50202;1;1;541,6;1
"id_5508555470819";"40";40001;1;6;611,2;1
"id_5508555470817";"38";38292;1;5;711,2;1
"id_5508555470847";"12";12028;1;1;820,85;1
"id_5508555470842";"34";34018;1;1;755,3;1
"id_5508555470840";"39";39414;1;1;818,6;1
"id_5508555470846";"15";15300;1;2;838,95;1
"id_5508555470838";"41";41218;1;1;823,3;1
"id_5508555470831";"50";50925;1;3;916,4;1
"id_5508555470802";"37";37090;1;1;604,15;1
"id_5508555470865";"22";22080;1;1;638,35;1
"id_5508555470867";"49";49109;1;1;662,8;1
"id_5509555470989";"41";41067;1;1;722;1
"id_5509555470985";"32";32048;1;1;507,8;1
"id_5509555470983";"30";30033;1;1;772,6;1
"id_5509555470980";"14";14091;1;1;661;1
"id_5509555470994";"44";44031;1;1;791,7;1
"id_5509555470992";"49";49305;1;1;753,2;1
"id_5509555470977";"16";16095;1;1;672,6;1
"id_5509555470974";"19";19094;1;8;622;1
"id_5509555470973";"13";13006;1;1;752,15;1
"id_5509555470918";"13";13094;1;1;698,75;1
"id_5509555470919";"16";16055;1;1;769,4;1
"id_5509555470921";"24";24011;1;1;784,3;1
"id_5509555470923";"35";35020;1;1;765,05;1
"id_5509555470938";"27";27009;1;2;597,15;1
"id_5509555470939";"14";14015;1;1;805;1
"id_5509555470909";"12";12039;1;1;903,3;1
"id_5509555470904";"25";25070;1;2;724,1;1
"id_5509555470902";"39";39415;1;3;698,2;1
"id_5509555470900";"29";29020;1;1;795,3;1
"id_5509555470967";"39";39420;1;3;671,4;1
"id_5509555470964";"14";14030;1;2;803,7;1
"id_5505555470589";"29";29063;1;1;835,5;1
"id_5505555470599";"14";14061;1;1;825,95;1
"id_5505555470558";"56";56116;1;10;626;1
"id_5505555470557";"12";12039;1;1;915,2;1
"id_5505555470572";"11";11045;2;1;812,55;4
"id_5505555470573";"33";33025;1;3;682,4;1
"id_5505555470517";"51";51140;1;5;723,4;1
"id_5505555470511";"25";25004;3;1;879,082;6
"id_5505555470514";"41";41060;1;1;578,25;1
"id_5505555470516";"16";16014;4;1;739,7;11
"id_5505555470528";"15";15101;1;1;832,3;1
"id_5505555470521";"12";12013;1;1;752,5;1
"id_5505555470535";"38";38032;1;3;720,9;1
"id_5505555470534";"13";13071;2;1;659,7;4
"id_5505555470532";"41";41043;1;1;679,2;1
"id_5505555470507";"24";24087;1;1;696,7;1
"id_5505555470562";"40";40001;1;3;746,65;1
"id_5507555470799";"16";16034;3;3;873,356;6
"id_5507555470757";"54";54301;1;4;801,9;1
"id_5507555470778";"47";47101;1;2;614,2;1
"id_5507555470777";"11";11037;1;1;863,9;1
"id_5507555470719";"37";37090;1;3;648,75;1
"id_5507555470715";"39";39113;1;4;646,1;1
"id_5507555470717";"43";43002;1;1;732,6;1
"id_5507555470714";"41";41097;1;1;785,6;1
"id_5507555470748";"39";39421;1;1;669,7;1
"id_5507555470749";"37";37097;1;1;671,1;1
"id_5507555470744";"41";41129;1;3;785,7;1
"id_5507555470728";"11";11528;1;1;671,3;1
"id_5507555470739";"49";49111;1;1;707,15;1
"id_5507555470735";"30";30056;1;2;552,4;8
"id_5507555470708";"29";29029;1;1;818,3;1
"id_5507555470707";"11";11078;1;1;831,75;1
"id_5507555470765";"11";11086;1;1;845,25;1
"id_5507555470762";"41";41159;1;1;737,1;1
"id_5507555470763";"27";27043;1;3;494,8;1
"id_5501555470181";"50";50202;1;1;715,9;1
"id_5501555470199";"13";13011;1;2;825,75;1
"id_5501555470195";"22";22107;1;3;553,8;8
"id_5501555470192";"13";13062;2;1;748,2;4
"id_5501555470190";"52";52504;1;10;517,9;1
"id_5501555470196";"36";36009;1;1;686,25;1
"id_5501555470157";"16";16050;1;1;708,2;1
"id_5501555470150";"50";50521;1;2;594,9;1
"id_5501555470156";"32";32028;1;1;892,05;1
"id_5501555470177";"11";11528;1;1;622,1;9
"id_5501555470172";"11";11520;1;1;732,2;1
"id_5501555470118";"45";45041;3;2;890,7;6
"id_5501555470116";"38";38003;1;1;728,45;1
"id_5501555470148";"35";35074;1;1;684,9;1
"id_5501555470144";"16";16053;1;1;745,7;1
